source_file,label,status,n_bins,freq_min,freq_max,warnings
fft_windows\imbalance\imbalance_001_segment_000_window_020_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_001_segment_000_window_021_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_001_segment_000_window_022_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_001_segment_000_window_023_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_001_segment_000_window_024_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_001_segment_000_window_025_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_001_segment_000_window_026_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_001_segment_000_window_027_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_001_segment_000_window_028_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_001_segment_000_window_029_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_001_segment_000_window_030_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_001_segment_000_window_031_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_001_segment_000_window_032_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_001_segment_000_window_033_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_001_segment_000_window_034_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_001_segment_000_window_035_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_001_segment_000_window_036_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_001_segment_000_window_037_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_001_segment_000_window_038_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_001_segment_000_window_039_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_001_segment_000_window_040_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_001_segment_000_window_041_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_001_segment_000_window_042_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_001_segment_000_window_043_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_001_segment_000_window_044_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_000_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_001_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_002_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_003_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_004_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_005_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_006_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_007_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_008_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_009_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_010_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_011_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_012_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_013_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_014_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_015_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_016_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_017_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_018_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_019_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_020_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_021_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_022_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_023_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_024_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_025_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_026_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_027_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_028_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_029_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_030_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_031_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_032_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_033_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_034_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_035_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_036_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_037_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_038_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_039_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_040_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_041_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_042_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_043_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_002_segment_000_window_044_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_000_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_001_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_002_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_003_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_004_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_005_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_006_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_007_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_008_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_009_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_010_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_011_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_012_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_013_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_014_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_015_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_016_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_017_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_018_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_019_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_020_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_021_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_022_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_023_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_024_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_025_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_026_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_027_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_028_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_029_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_030_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_031_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_032_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_033_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_034_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_035_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_036_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_037_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_038_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_039_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_040_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_041_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_042_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_043_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_003_segment_000_window_044_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_000_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_001_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_002_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_003_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_004_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_005_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_006_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_007_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_008_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_009_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_010_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_011_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_012_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_013_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_014_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_015_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_016_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_017_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_018_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_019_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_020_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_021_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_022_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_023_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_024_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_025_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_026_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_027_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_028_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_029_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_030_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_031_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_032_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_033_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_034_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_035_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_036_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_037_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_038_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_039_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_040_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_041_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_042_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_043_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_004_segment_000_window_044_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_000_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_001_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_002_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_003_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_004_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_005_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_006_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_007_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_008_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_009_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_010_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_011_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_012_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_013_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_014_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_015_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_016_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_017_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_018_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_019_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_020_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_021_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_022_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_023_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_024_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_025_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_026_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_027_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_028_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_029_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_030_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_031_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_032_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_033_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_034_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_035_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_036_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_037_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_038_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_039_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_040_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_041_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_042_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_043_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_005_segment_000_window_044_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_000_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_001_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_002_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_003_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_004_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_005_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_006_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_007_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_008_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_009_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_010_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_011_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_012_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_013_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_014_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_015_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_016_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_017_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_018_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_019_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_020_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_021_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_022_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_023_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_024_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_025_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_026_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_027_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_028_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_029_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_030_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_031_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_032_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_033_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_034_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_035_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_036_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_037_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_038_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_039_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_040_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_041_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_042_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_043_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_006_segment_000_window_044_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_007_segment_000_window_000_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_007_segment_000_window_001_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_007_segment_000_window_002_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_007_segment_000_window_003_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_007_segment_000_window_004_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_007_segment_000_window_005_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_007_segment_000_window_006_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_007_segment_000_window_007_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_007_segment_000_window_008_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_007_segment_000_window_009_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_007_segment_000_window_010_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_007_segment_000_window_011_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_007_segment_000_window_012_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_007_segment_000_window_013_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_007_segment_000_window_014_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_007_segment_000_window_015_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_007_segment_000_window_016_fft.csv,imbalance,OK,129,0.0,100.0,
fft_windows\imbalance\imbalance_007_segment_000_window_017_fft.csv,imbalance,OK,129,0.0,100.0,
