source_window,label,fft_file,num_samples,expected_window_size,expected_fs,num_fft_bins,expected_fft_bins,freq_resolution_hz,expected_freq_resolution_hz,max_frequency_hz,nyquist_frequency_hz,dc_removed,window_function,fft_type,signal_type,status,reason
d:\IoT\IoT project\windows\imbalance\imbalance_006_segment_000_window_030.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_006_segment_000_window_030_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_006_segment_000_window_031.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_006_segment_000_window_031_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_006_segment_000_window_032.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_006_segment_000_window_032_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_006_segment_000_window_033.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_006_segment_000_window_033_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_006_segment_000_window_034.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_006_segment_000_window_034_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_006_segment_000_window_035.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_006_segment_000_window_035_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_006_segment_000_window_036.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_006_segment_000_window_036_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_006_segment_000_window_037.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_006_segment_000_window_037_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_006_segment_000_window_038.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_006_segment_000_window_038_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_006_segment_000_window_039.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_006_segment_000_window_039_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_006_segment_000_window_040.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_006_segment_000_window_040_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_006_segment_000_window_041.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_006_segment_000_window_041_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_006_segment_000_window_042.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_006_segment_000_window_042_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_006_segment_000_window_043.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_006_segment_000_window_043_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_006_segment_000_window_044.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_006_segment_000_window_044_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_000.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_000_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_001.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_001_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_002.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_002_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_003.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_003_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_004.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_004_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_005.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_005_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_006.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_006_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_007.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_007_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_008.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_008_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_009.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_009_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_010.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_010_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_011.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_011_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_012.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_012_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_013.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_013_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_014.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_014_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_015.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_015_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_016.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_016_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_017.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_017_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_018.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_018_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_019.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_019_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_020.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_020_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_021.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_021_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_022.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_022_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_023.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_023_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_024.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_024_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_025.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_025_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_026.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_026_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_027.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_027_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_028.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_028_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_029.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_029_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_030.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_030_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_031.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_031_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_032.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_032_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_033.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_033_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_034.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_034_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_035.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_035_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_036.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_036_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_037.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_037_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_038.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_038_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_039.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_039_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_040.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_040_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_041.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_041_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_042.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_042_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_043.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_043_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_007_segment_000_window_044.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_007_segment_000_window_044_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_000.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_000_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_001.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_001_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_002.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_002_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_003.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_003_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_004.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_004_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_005.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_005_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_006.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_006_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_007.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_007_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_008.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_008_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_009.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_009_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_010.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_010_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_011.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_011_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_012.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_012_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_013.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_013_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_014.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_014_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_015.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_015_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_016.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_016_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_017.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_017_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_018.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_018_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_019.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_019_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_020.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_020_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_021.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_021_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_022.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_022_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_023.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_023_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_024.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_024_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_025.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_025_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_026.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_026_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_027.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_027_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_028.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_028_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_029.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_029_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_030.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_030_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_031.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_031_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_032.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_032_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_033.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_033_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_034.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_034_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_035.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_035_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_036.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_036_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_037.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_037_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
d:\IoT\IoT project\windows\imbalance\imbalance_008_segment_000_window_038.csv,imbalance,d:\IoT\IoT project\fft_windows\imbalance\imbalance_008_segment_000_window_038_fft.csv,256,256,200,129,129,0.78125,0.78125,100.0,100.0,True,hann,rfft,vector_magnitude,OK,valid
