source_window,label,fft_file,num_samples,expected_window_size,expected_fs,num_fft_bins,expected_fft_bins,freq_resolution_hz,expected_freq_resolution_hz,max_frequency_hz,nyquist_frequency_hz,dc_removed,window_function,fft_type,signal_type,status,reason
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_117.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_117_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_118.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_118_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_119.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_119_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_120.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_120_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_121.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_121_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_122.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_122_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_123.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_123_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_124.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_124_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_125.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_125_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_126.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_126_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_127.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_127_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_128.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_128_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_129.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_129_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_130.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_130_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_131.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_131_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_132.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_132_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_133.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_133_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_134.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_134_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_135.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_135_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_136.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_136_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_137.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_137_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_138.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_138_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_139.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_139_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_140.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_140_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_141.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_141_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_142.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_142_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_143.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_143_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_144.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_144_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_145.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_145_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_146.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_146_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_147.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_147_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_148.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_148_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_149.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_149_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_150.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_150_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_151.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_151_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_152.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_152_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_153.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_153_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_154.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_154_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_155.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_155_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_156.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_156_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_157.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_157_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_158.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_158_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_159.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_159_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_160.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_160_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_161.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_161_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_162.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_162_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_163.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_163_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_164.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_164_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_165.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_165_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_166.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_166_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_167.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_167_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_168.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_168_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_169.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_169_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_170.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_170_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_171.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_171_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_172.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_172_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_173.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_173_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_174.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_174_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_175.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_175_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_176.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_176_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_177.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_177_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_178.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_178_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_179.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_179_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_180.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_180_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_181.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_181_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_182.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_182_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_183.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_183_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_184.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_184_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_185.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_185_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_186.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_186_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_187.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_187_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_188.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_188_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_189.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_189_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
