timestamp_ms,Raw_X,HPF_X,accX,Raw_Y,HPF_Y,accY,Raw_Z,HPF_Z,accZ,Label,label
209698.062,-0.0222,-0.0226,0.0018,1.0461,0.0388,0.029,0.0312,0.0374,0.0546,imbalanced,imbalanced
209700.062,0.0393,0.0387,0.0229,1.0454,0.0378,0.0341,-0.2117,-0.2042,-0.0932,imbalanced,imbalanced
209702.062,0.0173,0.0166,0.0193,1.0576,0.0497,0.043,-0.0852,-0.0773,-0.0841,imbalanced,imbalanced
209704.062,0.0195,0.0187,0.019,1.0227,0.0147,0.0268,-0.2395,-0.2301,-0.1675,imbalanced,imbalanced
209706.062,-0.0337,-0.0343,-0.0115,1.0417,0.0335,0.0307,0.1262,0.1348,0.0051,imbalanced,imbalanced
209708.062,0.0234,0.0227,0.008,0.9612,-0.0467,-0.0135,-0.3491,-0.3384,-0.191,imbalanced,imbalanced
209710.062,0.0107,0.0099,0.0091,1.0479,0.0397,0.0169,-0.259,-0.2467,-0.2228,imbalanced,imbalanced
209712.062,-0.0142,-0.0149,-0.0046,1.1055,0.0967,0.0624,-0.3796,-0.365,-0.304,imbalanced,imbalanced
209714.062,-0.0796,-0.0798,-0.0475,1.074,0.0648,0.0638,-0.262,-0.2457,-0.2707,imbalanced,imbalanced
209716.062,0.0188,0.0185,-0.0099,0.9978,-0.0113,0.0209,-0.1587,-0.1415,-0.197,imbalanced,imbalanced
209718.062,0.0171,0.0166,0.0053,0.9556,-0.0532,-0.0214,-0.1025,-0.0848,-0.1329,imbalanced,imbalanced
209720.062,-0.0591,-0.0591,-0.0315,0.989,-0.0196,-0.0204,0.1208,0.1377,0.0216,imbalanced,imbalanced
209722.062,-0.0249,-0.0248,-0.0277,0.9385,-0.0697,-0.0486,0.052,0.0684,0.0483,imbalanced,imbalanced
209724.062,-0.002,-0.0018,-0.0129,0.9348,-0.0729,-0.0625,0.2417,0.2564,0.1671,imbalanced,imbalanced
209726.062,0.0308,0.0307,0.012,0.9548,-0.0526,-0.0568,0.157,0.1706,0.1691,imbalanced,imbalanced
209728.062,-0.0369,-0.0367,-0.0158,0.9878,-0.0195,-0.0355,0.1716,0.1841,0.1776,imbalanced,imbalanced
209730.062,-0.0144,-0.0142,-0.0149,0.9954,-0.0118,-0.022,0.1951,0.2062,0.1939,imbalanced,imbalanced
209732.062,0.0068,0.007,-0.0024,1.01,0.0028,-0.0078,0.2603,0.2696,0.2372,imbalanced,imbalanced
209734.062,0.0388,0.0388,0.0211,0.9812,-0.0259,-0.0181,-0.0583,-0.0487,0.0739,imbalanced,imbalanced
209736.062,0.0254,0.0252,0.0234,1.001,-0.006,-0.0112,0.2979,0.3056,0.2062,imbalanced,imbalanced
209738.062,0.0168,0.0165,0.0195,0.9924,-0.0145,-0.0131,0.1633,0.1699,0.1855,imbalanced,imbalanced
209740.062,-0.002,-0.0023,0.0071,1.0322,0.0251,0.0087,0.1487,0.1543,0.1677,imbalanced,imbalanced
209742.062,0.0415,0.0409,0.0264,1.0349,0.0277,0.0195,-0.1799,-0.1732,-0.027,imbalanced,imbalanced
209744.062,-0.0127,-0.0132,0.0038,1.0291,0.0217,0.0207,-0.0698,-0.0627,-0.0474,imbalanced,imbalanced
209746.062,0.0356,0.0349,0.0216,1.0645,0.0567,0.0413,-0.0879,-0.0802,-0.0661,imbalanced,imbalanced
209748.062,0.0103,0.0095,0.0147,1.0342,0.0262,0.0327,-0.1248,-0.1163,-0.0948,imbalanced,imbalanced
209750.062,-0.0027,-0.0034,0.0043,1.0332,0.0251,0.0284,-0.0884,-0.0795,-0.086,imbalanced,imbalanced
209752.062,-0.0156,-0.0163,-0.0074,0.9968,-0.0112,0.0058,-0.1064,-0.0969,-0.0922,imbalanced,imbalanced
209754.062,0.0457,0.0447,0.0223,0.99,-0.0179,-0.0078,-0.3188,-0.3073,-0.2151,imbalanced,imbalanced
209756.062,-0.0193,-0.0201,-0.0019,1.0901,0.0817,0.0433,-0.3245,-0.3109,-0.2698,imbalanced,imbalanced
209758.062,-0.0488,-0.0493,-0.029,1.0947,0.0857,0.0675,-0.3091,-0.2937,-0.2834,imbalanced,imbalanced
209760.062,-0.0488,-0.049,-0.0404,1.0339,0.0248,0.0431,-0.1643,-0.1479,-0.2061,imbalanced,imbalanced
209762.062,0.0588,0.0583,0.0159,0.958,-0.0508,-0.0105,-0.282,-0.2639,-0.2391,imbalanced,imbalanced
209764.062,-0.0471,-0.0474,-0.0202,0.9756,-0.033,-0.0234,0.1047,0.122,-0.0329,imbalanced,imbalanced
209766.062,-0.0408,-0.0408,-0.0319,0.978,-0.0304,-0.0274,0.1843,0.2003,0.1003,imbalanced,imbalanced
209768.062,-0.0095,-0.0094,-0.0191,0.9282,-0.0797,-0.0572,0.0803,0.0957,0.0977,imbalanced,imbalanced
209770.062,0.0029,0.003,-0.0065,0.9521,-0.0554,-0.0562,0.2288,0.2426,0.1804,imbalanced,imbalanced
209772.062,0.0122,0.0122,0.0042,0.9648,-0.0424,-0.0483,0.1526,0.1653,0.1718,imbalanced,imbalanced
209774.062,-0.0554,-0.0551,-0.0297,0.9966,-0.0106,-0.0268,0.2688,0.2797,0.2334,imbalanced,imbalanced
209776.062,0.0288,0.029,0.0038,0.9961,-0.011,-0.0178,0.0105,0.0213,0.1123,imbalanced,imbalanced
209778.062,0.0166,0.0166,0.0111,0.9929,-0.0141,-0.0157,0.2021,0.2116,0.169,imbalanced,imbalanced
209780.062,0.0122,0.0122,0.0117,0.9995,-0.0075,-0.011,0.2434,0.2512,0.216,imbalanced,imbalanced
209782.062,0.0476,0.0473,0.032,0.9905,-0.0164,-0.0141,-0.0159,-0.008,0.0881,imbalanced,imbalanced
209784.062,-0.0168,-0.0171,0.004,1.009,0.0021,-0.0048,0.2632,0.2693,0.1916,imbalanced,imbalanced
209786.062,0.0554,0.0548,0.033,1.0479,0.0407,0.0212,0.0273,0.0333,0.1012,imbalanced,imbalanced
209788.062,-0.0266,-0.027,-0.0013,1.0408,0.0334,0.0281,0.0105,0.0163,0.0527,imbalanced,imbalanced
209790.062,0.0505,0.0498,0.0279,1.0393,0.0317,0.0302,-0.323,-0.3151,-0.1573,imbalanced,imbalanced
209792.062,0.0144,0.0136,0.0197,1.0649,0.057,0.0455,-0.0042,0.0037,-0.0654,imbalanced,imbalanced
209794.062,0.0117,0.0108,0.0146,1.02,0.012,0.0264,-0.1628,-0.154,-0.116,imbalanced,imbalanced
209796.062,-0.0449,-0.0455,-0.0197,1.0354,0.0272,0.0268,0.103,0.1111,0.0137,imbalanced,imbalanced
209798.062,0.0479,0.047,0.0184,0.9529,-0.055,-0.0199,-0.4133,-0.4026,-0.224,imbalanced,imbalanced
209800.062,-0.0061,-0.007,0.0039,1.0569,0.0487,0.0193,-0.2295,-0.2174,-0.2202,imbalanced,imbalanced
209802.062,-0.0168,-0.0176,-0.0084,1.0952,0.0865,0.0577,-0.3745,-0.3601,-0.3001,imbalanced,imbalanced
209804.062,-0.0701,-0.0704,-0.0438,1.0737,0.0646,0.0616,-0.248,-0.2321,-0.2613,imbalanced,imbalanced
209806.062,0.0203,0.0199,-0.0074,0.9949,-0.0142,0.0183,-0.1714,-0.1545,-0.2003,imbalanced,imbalanced
209808.062,0.0083,0.0078,0.0013,0.9607,-0.048,-0.0196,-0.082,-0.0647,-0.1229,imbalanced,imbalanced
209810.062,-0.0513,-0.0514,-0.0288,0.9873,-0.0213,-0.0205,0.1106,0.1271,0.0199,imbalanced,imbalanced
209812.062,-0.0242,-0.0241,-0.0261,0.9414,-0.0668,-0.0469,0.0574,0.0734,0.0504,imbalanced,imbalanced
209814.062,-0.0098,-0.0097,-0.0167,0.9399,-0.0678,-0.0588,0.2485,0.2629,0.1717,imbalanced,imbalanced
209816.062,0.0266,0.0265,0.008,0.9604,-0.047,-0.0521,0.1538,0.1671,0.1691,imbalanced,imbalanced
209818.062,-0.0347,-0.0345,-0.0163,0.9761,-0.0312,-0.0401,0.228,0.2398,0.2094,imbalanced,imbalanced
209820.062,-0.0059,-0.0057,-0.0102,0.988,-0.0191,-0.0281,0.1626,0.1732,0.1887,imbalanced,imbalanced
209822.062,0.0193,0.0193,0.0066,1.0085,0.0014,-0.0112,0.2029,0.2121,0.2021,imbalanced,imbalanced
209824.062,0.0283,0.0282,0.0189,0.9851,-0.0219,-0.0173,0.0161,0.0252,0.1011,imbalanced,imbalanced
209826.062,0.0234,0.0232,0.0214,1.012,0.005,-0.0046,0.2556,0.263,0.1935,imbalanced,imbalanced
209828.062,0.0122,0.0118,0.0159,1.0,-0.007,-0.0059,0.1104,0.117,0.1498,imbalanced,imbalanced
209830.062,0.0088,0.0084,0.0116,1.0234,0.0164,0.0068,0.1206,0.1264,0.1365,imbalanced,imbalanced
209832.062,0.0432,0.0425,0.0293,1.0354,0.0282,0.019,-0.0833,-0.0769,0.0146,imbalanced,imbalanced
209834.062,-0.0232,-0.0237,-0.001,1.0359,0.0285,0.0244,-0.0076,-0.0012,0.0056,imbalanced,imbalanced
209836.062,0.0339,0.0332,0.0185,1.0579,0.0501,0.0391,-0.1614,-0.1541,-0.0856,imbalanced,imbalanced
209838.062,0.021,0.0201,0.0194,1.0376,0.0297,0.0337,-0.1865,-0.1781,-0.1384,imbalanced,imbalanced
209840.062,-0.0134,-0.0142,0.0002,1.0378,0.0297,0.0314,0.0427,0.0509,-0.0303,imbalanced,imbalanced
209842.062,-0.0056,-0.0064,-0.0035,0.9839,-0.0241,-0.0003,-0.1772,-0.168,-0.109,imbalanced,imbalanced
209844.062,0.0261,0.0252,0.0129,1.0017,-0.0062,-0.0037,-0.2722,-0.2613,-0.196,imbalanced,imbalanced
209846.062,-0.012,-0.0128,-0.0018,1.094,0.0855,0.0472,-0.3376,-0.3247,-0.2694,imbalanced,imbalanced
209848.062,-0.0483,-0.0488,-0.0287,1.0938,0.0847,0.0686,-0.344,-0.3289,-0.3034,imbalanced,imbalanced
209850.062,-0.0376,-0.0379,-0.0339,1.0352,0.026,0.0443,-0.1702,-0.1541,-0.2181,imbalanced,imbalanced
209852.062,0.0449,0.0444,0.0108,0.9658,-0.0431,-0.0056,-0.2319,-0.2145,-0.216,imbalanced,imbalanced
209854.062,-0.0442,-0.0445,-0.0208,0.9712,-0.0375,-0.0238,0.0935,0.1103,-0.0297,imbalanced,imbalanced
209856.062,-0.0417,-0.0417,-0.0327,0.9736,-0.0348,-0.0301,0.1838,0.1993,0.1011,imbalanced,imbalanced
209858.062,-0.0073,-0.0073,-0.0182,0.9292,-0.0788,-0.0579,0.0703,0.0853,0.092,imbalanced,imbalanced
209860.062,0.0054,0.0054,-0.0047,0.9521,-0.0554,-0.0565,0.2219,0.2353,0.1739,imbalanced,imbalanced
209862.062,0.0085,0.0085,0.0028,0.9695,-0.0379,-0.0459,0.1875,0.1996,0.1886,imbalanced,imbalanced
209864.062,-0.0439,-0.0437,-0.0237,0.9812,-0.026,-0.0345,0.1685,0.1794,0.1834,imbalanced,imbalanced
209866.062,0.0171,0.0172,-0.0004,0.9998,-0.0074,-0.019,0.1423,0.1523,0.1656,imbalanced,imbalanced
209868.062,0.0195,0.0195,0.011,0.9912,-0.0158,-0.0172,0.1467,0.1557,0.16,imbalanced,imbalanced
209870.062,0.0103,0.0102,0.0105,1.0083,0.0013,-0.0067,0.176,0.1838,0.1736,imbalanced,imbalanced
209872.062,0.0398,0.0395,0.0271,0.9934,-0.0135,-0.0106,0.0645,0.0718,0.1155,imbalanced,imbalanced
209874.062,-0.0234,-0.0236,-0.0019,1.0093,0.0023,-0.0032,0.2917,0.2972,0.2192,imbalanced,imbalanced
209876.062,0.0613,0.0607,0.0339,1.0366,0.0295,0.0154,-0.0759,-0.07,0.0541,imbalanced,imbalanced
209878.062,-0.0217,-0.0221,0.0019,1.0425,0.0351,0.0267,-0.0264,-0.0203,0.0116,imbalanced,imbalanced
209880.062,0.0483,0.0476,0.028,1.0447,0.0371,0.0326,-0.23,-0.2225,-0.1221,imbalanced,imbalanced
209882.062,0.0159,0.0151,0.0206,1.0659,0.0579,0.0471,0.0107,0.0181,-0.0421,imbalanced,imbalanced
209884.062,0.0137,0.0128,0.0161,1.0234,0.0153,0.0289,-0.2061,-0.1974,-0.1308,imbalanced,imbalanced
209886.062,-0.0393,-0.0399,-0.0159,1.0283,0.0201,0.0239,0.0723,0.0804,-0.0102,imbalanced,imbalanced
209888.062,0.0388,0.0379,0.0148,0.9543,-0.0535,-0.0203,-0.3545,-0.3442,-0.2009,imbalanced,imbalanced
209890.062,0.0,-0.0009,0.0059,1.05,0.0419,0.0152,-0.2319,-0.2202,-0.2119,imbalanced,imbalanced
209892.062,-0.0259,-0.0266,-0.0127,1.1008,0.0921,0.0591,-0.3772,-0.3631,-0.2983,imbalanced,imbalanced
209894.062,-0.0723,-0.0725,-0.0468,1.0696,0.0604,0.0599,-0.25,-0.2344,-0.2618,imbalanced,imbalanced
209896.062,0.0195,0.0192,-0.0091,0.9961,-0.013,0.0183,-0.1526,-0.1361,-0.1901,imbalanced,imbalanced
209898.062,0.0046,0.0042,-0.0015,0.9529,-0.0558,-0.024,-0.1125,-0.0955,-0.1361,imbalanced,imbalanced
209900.062,-0.0427,-0.0428,-0.0251,0.9868,-0.0217,-0.0227,0.1118,0.1281,0.0148,imbalanced,imbalanced
209902.062,-0.0217,-0.0217,-0.0232,0.9419,-0.0662,-0.0476,0.0503,0.0661,0.0441,imbalanced,imbalanced
209904.062,-0.0105,-0.0104,-0.0159,0.9438,-0.0639,-0.0569,0.2581,0.2721,0.1743,imbalanced,imbalanced
209906.062,0.03,0.0299,0.0103,0.9568,-0.0506,-0.0533,0.1406,0.1537,0.1625,imbalanced,imbalanced
209908.062,-0.0361,-0.036,-0.0161,0.9797,-0.0275,-0.0385,0.2488,0.2602,0.2183,imbalanced,imbalanced
209910.062,-0.0078,-0.0076,-0.0113,0.991,-0.0161,-0.0258,0.165,0.1753,0.1937,imbalanced,imbalanced
209912.062,0.0227,0.0227,0.0081,1.0049,-0.0022,-0.0123,0.1799,0.189,0.191,imbalanced,imbalanced
209914.062,0.0249,0.0248,0.0176,0.9844,-0.0226,-0.0182,0.0432,0.0519,0.1116,imbalanced,imbalanced
209916.062,0.0261,0.0258,0.0223,1.0117,0.0047,-0.0051,0.2368,0.244,0.1872,imbalanced,imbalanced
209918.062,0.01,0.0097,0.0151,1.0051,-0.0018,-0.0032,0.0947,0.1012,0.1381,imbalanced,imbalanced
209920.062,0.0071,0.0067,0.0103,1.0276,0.0205,0.0103,0.1401,0.1457,0.1424,imbalanced,imbalanced
209922.062,0.0327,0.0321,0.0227,1.0334,0.0262,0.0194,-0.0386,-0.0328,0.0424,imbalanced,imbalanced
209924.062,-0.0151,-0.0156,0.0008,1.0305,0.0231,0.0215,-0.0657,-0.0595,-0.0158,imbalanced,imbalanced
209926.062,0.0334,0.0327,0.019,1.062,0.0542,0.0402,-0.1938,-0.1865,-0.1133,imbalanced,imbalanced
209928.062,0.0186,0.0177,0.0183,1.0349,0.027,0.0327,-0.1438,-0.1356,-0.126,imbalanced,imbalanced
209930.062,-0.0134,-0.0142,-0.0002,1.0334,0.0253,0.0285,0.0366,0.0446,-0.0286,imbalanced,imbalanced
209932.062,0.0054,0.0046,0.0025,0.9768,-0.0311,-0.0055,-0.2041,-0.1949,-0.1236,imbalanced,imbalanced
209934.062,0.0339,0.033,0.0199,1.0042,-0.0037,-0.0045,-0.2952,-0.2841,-0.2153,imbalanced,imbalanced
209936.062,-0.0195,-0.0204,-0.0031,1.0969,0.0885,0.0486,-0.303,-0.2901,-0.258,imbalanced,imbalanced
209938.062,-0.0469,-0.0474,-0.0284,1.0825,0.0736,0.0629,-0.3301,-0.3152,-0.2906,imbalanced,imbalanced
209940.062,-0.0327,-0.033,-0.0311,1.0339,0.0249,0.0412,-0.1663,-0.1504,-0.2105,imbalanced,imbalanced
209942.062,0.0369,0.0363,0.0074,0.9673,-0.0415,-0.0061,-0.2178,-0.2006,-0.2049,imbalanced,imbalanced
209944.062,-0.0386,-0.0389,-0.019,0.9705,-0.0381,-0.0244,0.0898,0.1063,-0.0272,imbalanced,imbalanced
209946.062,-0.0427,-0.0428,-0.0326,0.9749,-0.0335,-0.0296,0.1682,0.1835,0.0931,imbalanced,imbalanced
209948.062,-0.0103,-0.0102,-0.0198,0.9355,-0.0723,-0.054,0.0732,0.088,0.0902,imbalanced,imbalanced
209950.062,0.0049,0.0049,-0.0057,0.9529,-0.0547,-0.0544,0.2131,0.2264,0.168,imbalanced,imbalanced
209952.062,0.0093,0.0092,0.0028,0.9666,-0.0407,-0.0466,0.1887,0.2007,0.1867,imbalanced,imbalanced
209954.062,-0.0359,-0.0357,-0.0192,0.978,-0.0291,-0.0366,0.1836,0.1943,0.1911,imbalanced,imbalanced
209956.062,0.0146,0.0147,0.0002,1.0032,-0.0039,-0.0179,0.1519,0.1616,0.1742,imbalanced,imbalanced
209958.062,0.0232,0.0231,0.0133,0.9951,-0.0119,-0.0145,0.1504,0.1591,0.1656,imbalanced,imbalanced
209960.062,0.0098,0.0096,0.0112,1.0059,-0.0011,-0.0068,0.1619,0.1695,0.1678,imbalanced,imbalanced
209962.062,0.0378,0.0375,0.0262,0.9978,-0.0091,-0.0081,0.0759,0.083,0.1194,imbalanced,imbalanced
209964.062,-0.0225,-0.0227,-0.0017,1.0117,0.0048,-0.0008,0.29,0.2952,0.2198,imbalanced,imbalanced
209966.062,0.0647,0.0641,0.0358,1.0342,0.0271,0.0151,-0.106,-0.1002,0.0371,imbalanced,imbalanced
209968.062,-0.0217,-0.0222,0.0027,1.0427,0.0354,0.0267,-0.0037,0.0021,0.0171,imbalanced,imbalanced
209970.062,0.0393,0.0386,0.0232,1.0457,0.0381,0.0332,-0.1841,-0.1772,-0.0938,imbalanced,imbalanced
209972.062,0.0144,0.0136,0.0177,1.0659,0.058,0.0473,-0.0605,-0.0533,-0.0707,imbalanced,imbalanced
209974.062,0.009,0.0081,0.0122,1.0286,0.0205,0.032,-0.2217,-0.213,-0.152,imbalanced,imbalanced
209976.062,-0.0469,-0.0475,-0.0219,1.0298,0.0215,0.026,0.1565,0.1641,0.0285,imbalanced,imbalanced
209978.062,0.0474,0.0465,0.0172,0.9485,-0.0594,-0.0227,-0.4331,-0.4228,-0.2292,imbalanced,imbalanced
209980.062,-0.002,-0.0028,0.0058,1.0684,0.0601,0.0246,-0.1926,-0.1812,-0.2018,imbalanced,imbalanced
209982.062,-0.0232,-0.0239,-0.0112,1.1018,0.093,0.0636,-0.3977,-0.3838,-0.3057,imbalanced,imbalanced
209984.062,-0.0691,-0.0694,-0.0444,1.0635,0.0543,0.0583,-0.2852,-0.2695,-0.285,imbalanced,imbalanced
209986.062,0.0237,0.0233,-0.0058,1.0081,-0.0011,0.0244,-0.1318,-0.1154,-0.1882,imbalanced,imbalanced
209988.062,0.0044,0.004,-0.0002,0.9561,-0.0528,-0.0197,-0.1191,-0.1021,-0.139,imbalanced,imbalanced
209990.062,-0.0488,-0.049,-0.028,0.9873,-0.0214,-0.0207,0.1047,0.121,0.0095,imbalanced,imbalanced
209992.062,-0.0239,-0.0239,-0.0257,0.9431,-0.0652,-0.0461,0.0889,0.1045,0.0637,imbalanced,imbalanced
209994.062,-0.0142,-0.014,-0.019,0.9421,-0.0657,-0.0573,0.2688,0.2826,0.1887,imbalanced,imbalanced
209996.062,0.0322,0.0321,0.0102,0.949,-0.0585,-0.058,0.1282,0.1411,0.1615,imbalanced,imbalanced
209998.062,-0.0361,-0.036,-0.0162,0.9844,-0.023,-0.038,0.239,0.2503,0.2122,imbalanced,imbalanced
210000.062,-0.0098,-0.0096,-0.0124,0.9958,-0.0114,-0.0228,0.1523,0.1626,0.1839,imbalanced,imbalanced
210002.062,0.0198,0.0199,0.006,1.002,-0.0053,-0.0128,0.1694,0.1785,0.1808,imbalanced,imbalanced
210004.062,0.0256,0.0255,0.0172,0.9905,-0.0166,-0.015,0.0493,0.058,0.1107,imbalanced,imbalanced
210006.062,0.0303,0.03,0.0245,1.0149,0.0077,-0.002,0.2292,0.2364,0.1825,imbalanced,imbalanced
210008.062,0.0132,0.0128,0.0178,1.0022,-0.0049,-0.0037,0.0942,0.1008,0.1358,imbalanced,imbalanced
210010.062,0.0056,0.0052,0.0106,1.0222,0.015,0.007,0.1628,0.1683,0.1544,imbalanced,imbalanced
210012.062,0.033,0.0324,0.023,1.0381,0.0307,0.0205,-0.0393,-0.0336,0.047,imbalanced,imbalanced
210014.062,-0.0181,-0.0186,-0.0007,1.0293,0.0217,0.0212,-0.1165,-0.1101,-0.0427,imbalanced,imbalanced
210016.062,0.0339,0.0332,0.0187,1.0559,0.048,0.0365,-0.144,-0.1368,-0.0964,imbalanced,imbalanced
210018.062,0.0234,0.0226,0.0209,1.0398,0.0317,0.0338,-0.1306,-0.1226,-0.1113,imbalanced,imbalanced
210020.062,-0.0212,-0.0219,-0.0036,1.0417,0.0334,0.0336,0.0005,0.0085,-0.0429,imbalanced,imbalanced
210022.062,-0.0044,-0.0051,-0.0044,0.9717,-0.0364,-0.0064,-0.199,-0.1898,-0.1268,imbalanced,imbalanced
210024.062,0.0479,0.0469,0.0249,0.9915,-0.0165,-0.0122,-0.3137,-0.3025,-0.2271,imbalanced,imbalanced
210026.062,-0.0271,-0.0279,-0.0053,1.1147,0.1061,0.0554,-0.2551,-0.2424,-0.2358,imbalanced,imbalanced
210028.062,-0.0557,-0.0561,-0.0343,1.0825,0.0734,0.0657,-0.3347,-0.3199,-0.2839,imbalanced,imbalanced
210030.062,-0.0278,-0.0281,-0.0307,1.0334,0.0242,0.042,-0.176,-0.1602,-0.2132,imbalanced,imbalanced
210032.062,0.0471,0.0466,0.0134,0.9661,-0.0429,-0.0065,-0.2217,-0.2045,-0.2083,imbalanced,imbalanced
210034.062,-0.0522,-0.0525,-0.0242,0.9707,-0.038,-0.0245,0.0752,0.0917,-0.037,imbalanced,imbalanced
210036.062,-0.0344,-0.0344,-0.03,0.9751,-0.0334,-0.0296,0.147,0.1625,0.0769,imbalanced,imbalanced
210038.062,-0.0073,-0.0073,-0.017,0.937,-0.0711,-0.0533,0.0591,0.0741,0.0753,imbalanced,imbalanced
210040.062,0.0005,0.0005,-0.007,0.9458,-0.0619,-0.0582,0.2336,0.2471,0.1734,imbalanced,imbalanced
210042.062,0.0117,0.0117,0.0037,0.9612,-0.0462,-0.0513,0.1594,0.1718,0.1725,imbalanced,imbalanced
210044.062,-0.0461,-0.0459,-0.0246,0.9905,-0.0168,-0.0316,0.2163,0.2272,0.2037,imbalanced,imbalanced
210046.062,0.0181,0.0182,-0.0002,0.9978,-0.0094,-0.0189,0.1531,0.1629,0.1804,imbalanced,imbalanced
210048.062,0.0264,0.0264,0.015,0.9951,-0.012,-0.015,0.1414,0.1502,0.1632,imbalanced,imbalanced
210050.062,0.0146,0.0145,0.0147,1.0032,-0.0039,-0.0087,0.1497,0.1575,0.1599,imbalanced,imbalanced
210052.062,0.0364,0.036,0.0269,1.0002,-0.0068,-0.0076,0.0837,0.091,0.1206,imbalanced,imbalanced
210054.062,-0.0281,-0.0282,-0.0046,1.011,0.0039,-0.001,0.2869,0.2922,0.2186,imbalanced,imbalanced
210056.062,0.0671,0.0666,0.036,1.0295,0.0223,0.0123,-0.1257,-0.1196,0.0255,imbalanced,imbalanced
210058.062,-0.0259,-0.0263,0.0004,1.0398,0.0323,0.0237,0.0601,0.0658,0.0485,imbalanced,imbalanced
210060.062,0.0388,0.0382,0.022,1.0481,0.0404,0.0332,-0.1765,-0.1697,-0.0761,imbalanced,imbalanced
210062.062,0.0193,0.0185,0.02,1.0601,0.052,0.044,-0.137,-0.1293,-0.1065,imbalanced,imbalanced
210064.062,0.0142,0.0133,0.0162,1.0337,0.0255,0.0334,-0.197,-0.1882,-0.1531,imbalanced,imbalanced
210066.062,-0.0542,-0.0547,-0.0243,1.0308,0.0224,0.0271,0.2246,0.232,0.0668,imbalanced,imbalanced
210068.062,0.0537,0.0529,0.0198,0.9336,-0.0743,-0.0308,-0.5095,-0.4989,-0.2563,imbalanced,imbalanced
210070.062,-0.0046,-0.0055,0.0054,1.0691,0.0608,0.0215,-0.1794,-0.1678,-0.2057,imbalanced,imbalanced
210072.062,-0.0234,-0.0241,-0.0115,1.0974,0.0886,0.0598,-0.3738,-0.3598,-0.2937,imbalanced,imbalanced
210074.062,-0.0747,-0.0749,-0.0477,1.0615,0.0524,0.0556,-0.2603,-0.2447,-0.2657,imbalanced,imbalanced
210076.062,0.0356,0.0352,-0.0003,1.0,-0.0091,0.0186,-0.1997,-0.183,-0.2185,imbalanced,imbalanced
210078.062,0.0024,0.002,0.001,0.9658,-0.043,-0.0166,-0.0852,-0.068,-0.1326,imbalanced,imbalanced
210080.062,-0.0505,-0.0506,-0.0285,0.9805,-0.0282,-0.0232,0.0903,0.1068,0.0041,imbalanced,imbalanced
210082.062,-0.0203,-0.0202,-0.0238,0.9448,-0.0634,-0.0462,0.1013,0.117,0.0686,imbalanced,imbalanced
210084.062,-0.0132,-0.0131,-0.0177,0.949,-0.0589,-0.0534,0.2798,0.2936,0.1971,imbalanced,imbalanced
210086.062,0.0256,0.0256,0.007,0.9514,-0.0561,-0.0549,0.1042,0.1173,0.1515,imbalanced,imbalanced
210088.062,-0.0349,-0.0347,-0.0168,0.9805,-0.0269,-0.0389,0.2581,0.2694,0.2188,imbalanced,imbalanced
210090.062,-0.0022,-0.002,-0.0084,0.99,-0.0172,-0.0265,0.0986,0.1093,0.1563,imbalanced,imbalanced
210092.062,0.0076,0.0077,0.0008,1.0161,0.0088,-0.0063,0.2493,0.2582,0.2145,imbalanced,imbalanced
210094.062,0.0293,0.0292,0.017,0.9844,-0.0228,-0.0157,0.0454,0.054,0.1229,imbalanced,imbalanced
210096.062,0.0269,0.0266,0.0225,1.0059,-0.0013,-0.0075,0.2078,0.215,0.1755,imbalanced,imbalanced
210098.062,0.0105,0.0102,0.0155,1.002,-0.0051,-0.0061,0.0872,0.0938,0.1288,imbalanced,imbalanced
210100.062,-0.0066,-0.0068,0.0027,1.0371,0.0298,0.0144,0.2048,0.2101,0.1752,imbalanced,imbalanced
210102.062,0.0444,0.0439,0.0262,1.0234,0.0161,0.0153,-0.145,-0.1388,-0.0041,imbalanced,imbalanced
210104.062,-0.0171,-0.0175,0.0013,1.0286,0.021,0.0186,-0.0012,0.0049,0.0011,imbalanced,imbalanced
210106.062,0.0405,0.0399,0.0233,1.051,0.0432,0.0327,-0.1738,-0.1666,-0.0947,imbalanced,imbalanced
210108.062,0.0186,0.0178,0.0201,1.041,0.033,0.0329,-0.1414,-0.1333,-0.1167,imbalanced,imbalanced
210110.062,-0.0085,-0.0093,0.0033,1.0515,0.0432,0.0388,-0.0627,-0.0543,-0.0811,imbalanced,imbalanced
210112.062,-0.0217,-0.0223,-0.0113,0.9797,-0.0284,0.0004,-0.071,-0.0622,-0.0703,imbalanced,imbalanced
210114.062,0.054,0.053,0.0254,0.9753,-0.0326,-0.0184,-0.3738,-0.3626,-0.2372,imbalanced,imbalanced
210116.062,-0.0142,-0.015,0.0024,1.1155,0.1069,0.0531,-0.2539,-0.2412,-0.2395,imbalanced,imbalanced
210118.062,-0.063,-0.0634,-0.0352,1.0891,0.08,0.0685,-0.3491,-0.3343,-0.2936,imbalanced,imbalanced
210120.062,-0.0417,-0.0419,-0.039,1.0256,0.0164,0.0388,-0.1895,-0.1735,-0.225,imbalanced,imbalanced
210122.062,0.0557,0.0552,0.0148,0.9729,-0.0361,-0.004,-0.2034,-0.1862,-0.2028,imbalanced,imbalanced
210124.062,-0.0515,-0.0517,-0.0232,0.9746,-0.0341,-0.0212,0.0876,0.1042,-0.0275,imbalanced,imbalanced
