timestamp_ms,Raw_X,HPF_X,accX,Raw_Y,HPF_Y,accY,Raw_Z,HPF_Z,accZ,Label,label
205050.047,-0.105,-0.1087,-0.0424,0.8926,-0.117,-0.0777,0.0603,0.0704,0.0397,healthy,obstruction
205052.047,0.073,0.0689,0.0211,1.1506,0.1402,0.0467,-0.1763,-0.1651,-0.0773,healthy,obstruction
205054.047,-0.0083,-0.0124,0.002,1.03,0.0195,0.0312,0.1616,0.1717,0.0649,healthy,obstruction
205056.047,0.0,-0.004,-0.0014,0.9836,-0.0267,-0.0019,-0.0793,-0.0689,-0.0115,healthy,obstruction
205058.047,-0.0327,-0.0365,-0.0215,1.0759,0.0651,0.0364,-0.1721,-0.1606,-0.0966,healthy,obstruction
205060.047,0.0122,0.0084,-0.0044,0.9985,-0.0122,0.0086,-0.1477,-0.1353,-0.1187,healthy,obstruction
205062.047,0.0527,0.0486,0.0258,1.0359,0.025,0.018,0.0569,0.0688,-0.0116,healthy,obstruction
205064.047,0.0178,0.0136,0.0188,0.9177,-0.0926,-0.0451,0.3162,0.326,0.1812,healthy,obstruction
205066.047,-0.0022,-0.0064,0.0044,0.918,-0.0917,-0.0717,-0.0022,0.0076,0.0821,healthy,obstruction
205068.047,-0.1228,-0.1262,-0.0702,0.9919,-0.0176,-0.0409,0.251,0.2591,0.1832,healthy,obstruction
205070.047,0.1255,0.1213,0.0392,1.1333,0.1229,0.0527,-0.5054,-0.4941,-0.2035,healthy,obstruction
205072.047,0.022,0.0177,0.0269,1.0972,0.0862,0.0718,-0.1418,-0.1297,-0.1614,healthy,obstruction
205074.047,-0.073,-0.0768,-0.0323,0.9841,-0.0266,0.0156,-0.064,-0.0515,-0.0986,healthy,obstruction
205076.047,0.0103,0.0064,-0.0102,0.9958,-0.0148,-0.0018,-0.0347,-0.022,-0.0549,healthy,obstruction
205078.047,0.0422,0.0382,0.0174,1.0256,0.0149,0.0077,0.3975,0.4075,0.2091,healthy,obstruction
205080.047,-0.032,-0.0358,-0.013,0.9934,-0.0172,-0.0065,-0.1738,-0.1628,-0.0032,healthy,obstruction
205082.047,0.0701,0.0658,0.032,1.0515,0.0406,0.0204,-0.0178,-0.0067,-0.0052,healthy,obstruction
205084.047,-0.0425,-0.0465,-0.0128,0.9919,-0.0188,-0.002,-0.0723,-0.0608,-0.037,healthy,obstruction
205086.047,-0.0098,-0.0136,-0.0133,1.0168,0.006,0.0026,-0.01,0.0015,-0.015,healthy,obstruction
205088.047,-0.0005,-0.0043,-0.0082,0.9795,-0.0311,-0.0167,0.1685,0.1788,0.0956,healthy,obstruction
205090.047,0.032,0.0279,0.0124,0.9729,-0.0375,-0.0286,-0.0269,-0.0164,0.0316,healthy,obstruction
205092.047,-0.0273,-0.0312,-0.0125,1.0107,0.0004,-0.0121,0.0659,0.0759,0.0569,healthy,obstruction
205094.047,0.0403,0.0362,0.0153,1.0146,0.0042,-0.0028,0.0544,0.064,0.0609,healthy,obstruction
205096.047,-0.0569,-0.0606,-0.028,1.0701,0.0593,0.0327,-0.2173,-0.2064,-0.0917,healthy,obstruction
205098.047,0.0503,0.0463,0.0144,1.0381,0.0271,0.0295,0.0015,0.0122,-0.0324,healthy,obstruction
205100.047,-0.0073,-0.0112,-0.0002,0.9836,-0.0272,-0.0029,-0.2292,-0.2171,-0.1378,healthy,obstruction
205102.047,-0.0127,-0.0165,-0.0095,1.0422,0.0312,0.0166,0.5073,0.5162,0.2356,healthy,obstruction
205104.047,0.0205,0.0166,0.0054,0.9023,-0.108,-0.0545,-0.1372,-0.1275,0.0282,healthy,obstruction
205106.047,0.0098,0.0058,0.0056,1.0381,0.0276,-0.0076,-0.1013,-0.0911,-0.0399,healthy,obstruction
205108.047,-0.0293,-0.033,-0.0164,1.0049,-0.0056,-0.0064,-0.0671,-0.0565,-0.0494,healthy,obstruction
205110.047,0.0271,0.0232,0.0062,0.9832,-0.0271,-0.0183,0.0435,0.0537,0.0095,healthy,obstruction
205112.047,0.0244,0.0204,0.0143,1.0769,0.0662,0.03,-0.0928,-0.082,-0.0427,healthy,obstruction
205114.047,0.0044,0.0004,0.0064,1.0049,-0.0058,0.0096,-0.051,-0.04,-0.0412,healthy,obstruction
205116.047,-0.0171,-0.021,-0.0092,0.9502,-0.0601,-0.0302,0.0566,0.0673,0.0208,healthy,obstruction
205118.047,0.052,0.0478,0.0233,0.9807,-0.0294,-0.0297,0.0977,0.1076,0.0703,healthy,obstruction
205120.047,0.0327,0.0283,0.0262,1.0349,0.0247,0.0013,-0.1211,-0.1105,-0.0329,healthy,obstruction
205122.047,-0.0608,-0.0647,-0.0257,1.0374,0.0269,0.016,0.2014,0.2107,0.1062,healthy,obstruction
205124.047,-0.0327,-0.0364,-0.0318,1.0764,0.0656,0.0443,-0.3467,-0.3352,-0.1459,healthy,obstruction
205126.047,0.0063,0.0026,-0.0122,1.0098,-0.0011,0.0184,-0.1567,-0.1444,-0.145,healthy,obstruction
205128.047,0.0623,0.0581,0.028,1.0295,0.0186,0.0185,-0.001,0.0113,-0.0557,healthy,obstruction
205130.047,0.0581,0.0537,0.0426,0.9551,-0.0555,-0.0238,-0.0039,0.0083,-0.0191,healthy,obstruction
205132.047,-0.0742,-0.0782,-0.0263,1.0212,0.0106,-0.0042,0.4536,0.4629,0.2561,healthy,obstruction
205134.047,-0.0339,-0.0376,-0.0328,0.9905,-0.0201,-0.0132,-0.1145,-0.1046,0.0502,healthy,obstruction
205136.047,0.0896,0.0853,0.0347,1.0808,0.0698,0.0342,-0.2275,-0.2162,-0.1019,healthy,obstruction
205138.047,-0.0496,-0.0535,-0.0157,1.0579,0.0466,0.0413,-0.2156,-0.2029,-0.1596,healthy,obstruction
205140.047,0.0186,0.0145,0.0016,1.0142,0.0029,0.0193,0.1685,0.1799,0.0343,healthy,obstruction
205142.047,-0.0105,-0.0144,-0.0075,0.8909,-0.1197,-0.06,0.1831,0.1933,0.1251,healthy,obstruction
205144.047,0.0344,0.0303,0.0141,0.9744,-0.0359,-0.0463,0.041,0.0509,0.0827,healthy,obstruction
205146.047,-0.0981,-0.1016,-0.052,0.9724,-0.0376,-0.0413,0.1985,0.2071,0.1537,healthy,obstruction
205148.047,0.1138,0.1096,0.0403,1.145,0.1341,0.0588,-0.5186,-0.5067,-0.2234,healthy,obstruction
205150.047,-0.063,-0.0667,-0.0208,1.0925,0.0811,0.0715,0.0105,0.0222,-0.0832,healthy,obstruction
205152.047,-0.0024,-0.0061,-0.0124,0.9849,-0.0264,0.0156,0.0791,0.0902,0.0158,healthy,obstruction
205154.047,-0.0095,-0.0131,-0.0128,0.929,-0.0818,-0.04,-0.0786,-0.0671,-0.0315,healthy,obstruction
205156.047,0.0481,0.0442,0.0197,1.0405,0.0296,-0.0003,0.2559,0.2657,0.1382,healthy,obstruction
205158.047,-0.0334,-0.0371,-0.0127,0.9983,-0.0126,-0.0073,-0.207,-0.1959,-0.0526,healthy,obstruction
205160.047,0.0981,0.0939,0.0482,1.064,0.0528,0.027,-0.1304,-0.1185,-0.0902,healthy,obstruction
205162.047,-0.0508,-0.0547,-0.0106,1.002,-0.0092,0.0063,0.0442,0.0557,-0.0069,healthy,obstruction
205164.047,0.0271,0.023,0.0086,0.9973,-0.0137,-0.0051,-0.0254,-0.0138,-0.0108,healthy,obstruction
205166.047,-0.0249,-0.0288,-0.0127,0.9666,-0.0442,-0.0274,0.1733,0.1837,0.1003,healthy,obstruction
205168.047,0.0366,0.0325,0.0131,0.9656,-0.0449,-0.0374,-0.0002,0.0101,0.0488,healthy,obstruction
205170.047,-0.1284,-0.1316,-0.0695,1.0942,0.0832,0.0315,0.1885,0.1975,0.1337,healthy,obstruction
205172.047,0.2046,0.2001,0.0844,0.9648,-0.0459,-0.0127,-0.3748,-0.3633,-0.1501,healthy,obstruction
205174.047,-0.0544,-0.0586,0.0028,1.0034,-0.0073,-0.0096,0.1865,0.1967,0.0479,healthy,obstruction
205176.047,-0.0425,-0.0463,-0.0253,1.0176,0.0069,-0.0002,0.1772,0.1862,0.1269,healthy,obstruction
205178.047,0.0366,0.0326,0.0078,0.99,-0.0206,-0.0118,-0.4155,-0.404,-0.1762,healthy,obstruction
205180.047,-0.0344,-0.0382,-0.0185,1.0503,0.0395,0.0175,0.2866,0.2963,0.0936,healthy,obstruction
205182.047,-0.0144,-0.0181,-0.0183,1.1445,0.1328,0.0833,-0.3555,-0.3436,-0.1561,healthy,obstruction
205184.047,0.1208,0.1164,0.0586,0.968,-0.0434,0.011,-0.189,-0.176,-0.1674,healthy,obstruction
205186.047,-0.0864,-0.0903,-0.0264,0.9285,-0.0824,-0.0423,0.2466,0.2579,0.0754,healthy,obstruction
205188.047,0.0159,0.0119,-0.0045,0.9685,-0.0421,-0.0422,0.1733,0.1835,0.1371,healthy,obstruction
205190.047,0.0334,0.0293,0.0148,1.1147,0.1035,0.041,-0.0125,-0.0023,0.0575,healthy,obstruction
205192.047,0.0349,0.0306,0.0238,0.9924,-0.0187,0.0069,-0.0344,-0.0241,0.0109,healthy,obstruction
205194.047,-0.0857,-0.0894,-0.0408,0.9553,-0.0555,-0.0287,-0.2205,-0.2088,-0.1145,healthy,obstruction
205196.047,0.0381,0.0341,0.002,1.1033,0.0919,0.0401,0.0264,0.0378,-0.0276,healthy,obstruction
205198.047,0.0498,0.0455,0.0268,0.9624,-0.0487,-0.0106,-0.0676,-0.0559,-0.0437,healthy,obstruction
205200.047,-0.0725,-0.0763,-0.032,0.979,-0.0319,-0.0227,0.3311,0.3406,0.1757,healthy,obstruction
205202.047,0.0435,0.0394,0.0088,1.0415,0.0304,0.0076,-0.2798,-0.2685,-0.0779,healthy,obstruction
205204.047,-0.0061,-0.0101,-0.002,1.0239,0.0128,0.0106,-0.0891,-0.0773,-0.0776,healthy,obstruction
205206.047,0.0076,0.0036,0.0012,1.0205,0.0093,0.0098,-0.0813,-0.069,-0.0727,healthy,obstruction
205208.047,-0.0088,-0.0127,-0.0067,0.9797,-0.0313,-0.0136,0.2002,0.2111,0.0893,healthy,obstruction
205210.047,0.0283,0.0243,0.011,1.0239,0.0128,0.0015,0.0154,0.0261,0.0532,healthy,obstruction
205212.047,-0.0034,-0.0074,0.0005,1.0222,0.0111,0.0069,-0.0801,-0.0689,-0.0165,healthy,obstruction
205214.047,0.0562,0.0518,0.0298,1.0459,0.0345,0.0227,-0.0381,-0.0267,-0.0224,healthy,obstruction
205216.047,-0.0713,-0.0751,-0.0301,0.9795,-0.0317,-0.0084,-0.1667,-0.1544,-0.0978,healthy,obstruction
205218.047,-0.0002,-0.0041,-0.0153,1.0193,0.0081,0.001,0.2234,0.2342,0.0918,healthy,obstruction
205220.047,-0.0266,-0.0302,-0.0238,0.9302,-0.0805,-0.0456,0.1018,0.1119,0.1033,healthy,obstruction
205222.047,-0.0269,-0.0303,-0.0275,0.98,-0.0305,-0.037,0.0234,0.0333,0.0633,healthy,obstruction
205224.047,0.0173,0.0138,-0.0039,1.1536,0.1421,0.0653,-0.0562,-0.046,0.0009,healthy,obstruction
205226.047,0.0525,0.0486,0.0261,0.967,-0.0441,0.0028,-0.0999,-0.0891,-0.0505,healthy,obstruction
205228.047,-0.0432,-0.0468,-0.0155,0.9302,-0.0805,-0.0447,-0.1157,-0.1043,-0.0812,healthy,obstruction
205230.047,0.0264,0.0227,0.0063,1.0461,0.0353,0.001,0.2957,0.3051,0.1394,healthy,obstruction
205232.047,0.0078,0.0041,0.005,1.0103,-0.0006,0.0001,-0.2422,-0.2312,-0.0722,healthy,obstruction
205234.047,-0.0298,-0.0333,-0.0168,1.0588,0.0477,0.0273,0.178,0.1877,0.0762,healthy,obstruction
205236.047,-0.0059,-0.0093,-0.0125,1.1042,0.0925,0.0645,-0.2429,-0.2317,-0.0996,healthy,obstruction
205238.047,0.0742,0.0703,0.0348,0.8972,-0.1138,-0.0373,-0.2466,-0.2338,-0.1762,healthy,obstruction
205240.047,-0.0239,-0.0276,-0.0009,1.0713,0.0599,0.0182,0.0969,0.109,-0.0134,healthy,obstruction
205242.047,0.0457,0.0417,0.0234,0.9927,-0.0186,-0.0028,0.3008,0.3108,0.1717,healthy,obstruction
205244.047,-0.0186,-0.0224,-0.0027,1.0173,0.006,0.0022,-0.0344,-0.0242,0.0598,healthy,obstruction
205246.047,-0.0364,-0.04,-0.024,0.8992,-0.1114,-0.0627,-0.0491,-0.0386,0.0036,healthy,obstruction
205248.047,-0.0203,-0.0237,-0.0238,1.1055,0.0943,0.0269,-0.177,-0.1655,-0.0929,healthy,obstruction
205250.047,0.0513,0.0475,0.0169,1.0059,-0.0053,0.0085,0.0945,0.1053,0.0203,healthy,obstruction
205252.047,0.0063,0.0026,0.0087,0.9556,-0.0553,-0.0279,-0.0098,0.0011,0.0093,healthy,obstruction
205254.047,-0.0569,-0.0602,-0.0306,1.0005,-0.0103,-0.0178,0.1741,0.1837,0.1089,healthy,obstruction
205256.047,0.0698,0.066,0.0246,1.0488,0.0378,0.0139,-0.2932,-0.2818,-0.1142,healthy,obstruction
205258.047,-0.0762,-0.0794,-0.0348,1.0664,0.055,0.0374,-0.0803,-0.0684,-0.088,healthy,obstruction
205260.047,0.1008,0.0969,0.0404,0.9988,-0.0125,0.0089,-0.043,-0.0309,-0.0554,healthy,obstruction
205262.047,0.0005,-0.0034,0.0154,0.9834,-0.0277,-0.012,0.0325,0.0443,0.0015,healthy,obstruction
205264.047,-0.0583,-0.0618,-0.0287,1.0066,-0.0045,-0.0077,0.3313,0.3409,0.1953,healthy,obstruction
205266.047,0.0068,0.0033,-0.0104,0.9795,-0.0314,-0.0212,-0.1748,-0.1641,-0.0099,healthy,obstruction
205268.047,0.0835,0.0795,0.0409,1.0598,0.0486,0.0187,-0.0095,0.0011,-0.0036,healthy,obstruction
205270.047,-0.0464,-0.0501,-0.011,1.0146,0.0034,0.01,-0.1462,-0.1347,-0.0785,healthy,obstruction
205272.047,0.0098,0.006,-0.0013,1.0349,0.0236,0.0177,0.0427,0.0539,-0.0029,healthy,obstruction
205274.047,-0.0237,-0.0272,-0.0161,0.9468,-0.0642,-0.029,0.0925,0.1031,0.0576,healthy,obstruction
205276.047,0.0308,0.027,0.0085,1.03,0.019,-0.0016,-0.0527,-0.0419,0.0008,healthy,obstruction
205278.047,-0.0198,-0.0234,-0.0097,1.0095,-0.0015,-0.0016,0.0676,0.0779,0.0448,healthy,obstruction
205280.047,0.001,-0.0026,-0.0056,1.0144,0.0033,0.0012,-0.0818,-0.071,-0.0213,healthy,obstruction
205282.047,0.0137,0.01,0.0033,0.9587,-0.052,-0.0292,0.0852,0.0953,0.0453,healthy,obstruction
205284.047,0.0125,0.0088,0.0064,1.0125,0.0017,-0.0115,0.094,0.1035,0.0785,healthy,obstruction
205286.047,-0.0591,-0.0624,-0.0328,1.0723,0.0611,0.0299,-0.1316,-0.1213,-0.0356,healthy,obstruction
205288.047,0.093,0.0892,0.0368,1.0476,0.0362,0.0335,0.0154,0.0255,-0.0007,healthy,obstruction
205290.047,-0.0464,-0.0499,-0.0127,0.9783,-0.0329,-0.0044,-0.1431,-0.1321,-0.0758,healthy,obstruction
205292.047,0.0413,0.0375,0.016,1.0146,0.0035,0.0001,-0.0242,-0.0131,-0.04,healthy,obstruction
205294.047,-0.041,-0.0445,-0.0186,0.9651,-0.0458,-0.0261,-0.0466,-0.0354,-0.0374,healthy,obstruction
205296.047,0.0725,0.0686,0.0312,1.0476,0.0365,0.0096,0.0669,0.0776,0.0283,healthy,obstruction
205298.047,-0.0322,-0.0359,-0.0071,1.0005,-0.0106,-0.0019,-0.0364,-0.0255,-0.0024,healthy,obstruction
205300.047,0.0381,0.0342,0.0164,0.9934,-0.0175,-0.0108,0.0071,0.0179,0.0092,healthy,obstruction
205302.047,-0.095,-0.0983,-0.049,1.0396,0.0284,0.0116,0.095,0.1051,0.0639,healthy,obstruction
205304.047,0.1589,0.1547,0.0673,0.9783,-0.0326,-0.0137,-0.2893,-0.2774,-0.131,healthy,obstruction
205306.047,-0.1248,-0.1282,-0.0444,0.9932,-0.0176,-0.0159,0.207,0.2175,0.068,healthy,obstruction
205308.047,0.0374,0.0337,0.0002,0.9702,-0.0403,-0.0299,0.0793,0.0893,0.0802,healthy,obstruction
205310.047,0.0198,0.016,0.0092,0.98,-0.0304,-0.0302,-0.0459,-0.0357,0.014,healthy,obstruction
205312.047,0.0066,0.0028,0.0056,1.0706,0.0598,0.0212,0.2146,0.2233,0.1335,healthy,obstruction
205314.047,-0.0212,-0.0249,-0.0118,1.0857,0.0745,0.0516,-0.4172,-0.4059,-0.1745,healthy,obstruction
205316.047,0.0339,0.0301,0.0121,1.0256,0.0143,0.0303,-0.092,-0.0802,-0.1206,healthy,obstruction
205318.047,-0.0303,-0.0339,-0.0141,0.9807,-0.0304,-0.0043,-0.0337,-0.0217,-0.0641,healthy,obstruction
205320.047,0.0413,0.0374,0.0153,0.9795,-0.0314,-0.0198,-0.0593,-0.047,-0.0544,healthy,obstruction
205322.047,-0.0017,-0.0055,0.0034,1.0398,0.0287,0.0079,0.3782,0.388,0.1982,healthy,obstruction
205324.047,0.094,0.0896,0.0526,1.0125,0.0013,0.0042,-0.323,-0.3112,-0.0927,healthy,obstruction
205326.047,-0.1345,-0.138,-0.0562,0.9727,-0.0382,-0.02,0.3025,0.3123,0.1386,healthy,obstruction
205328.047,0.0652,0.0613,0.0109,0.9968,-0.0139,-0.0166,-0.3733,-0.3612,-0.1468,healthy,obstruction
205330.047,-0.0305,-0.0342,-0.0149,1.022,0.0111,-0.0007,0.2339,0.2444,0.0766,healthy,obstruction
205332.047,0.0203,0.0165,0.003,0.9526,-0.0578,-0.0333,0.0845,0.0944,0.0868,healthy,obstruction
205334.047,0.0164,0.0125,0.0084,1.0388,0.0282,0.0018,-0.1292,-0.1185,-0.0304,healthy,obstruction
205336.047,-0.0156,-0.0194,-0.0074,0.9971,-0.0135,-0.0069,0.0276,0.038,0.0087,healthy,obstruction
205338.047,0.0217,0.0179,0.007,1.0149,0.0043,-0.0005,-0.0776,-0.0668,-0.0344,healthy,obstruction
205340.047,0.0159,0.0119,0.0098,0.981,-0.0294,-0.017,0.0745,0.0848,0.0337,healthy,obstruction
205342.047,0.011,0.007,0.0082,1.0149,0.0045,-0.0048,0.2354,0.2441,0.1538,healthy,obstruction
205344.047,-0.0037,-0.0076,-0.0008,1.0481,0.0374,0.0193,-0.3921,-0.3809,-0.1515,healthy,obstruction
205346.047,-0.0461,-0.0498,-0.0288,1.1348,0.1233,0.0787,0.0122,0.0233,-0.0517,healthy,obstruction
205348.047,0.0542,0.0503,0.0164,0.9668,-0.0444,0.0084,-0.3259,-0.3128,-0.2008,healthy,obstruction
205350.047,-0.0029,-0.0068,0.0031,1.0105,-0.0007,0.0032,0.3479,0.3587,0.1187,healthy,obstruction
205352.047,-0.0203,-0.024,-0.0124,0.9609,-0.0499,-0.0271,0.1152,0.1252,0.1224,healthy,obstruction
205354.047,0.084,0.0797,0.0402,0.9951,-0.0156,-0.0206,-0.1323,-0.1216,-0.0169,healthy,obstruction
205356.047,-0.0969,-0.1005,-0.0401,1.0217,0.0109,-0.0026,0.064,0.0742,0.0351,healthy,obstruction
205358.047,0.04,0.0362,0.0035,0.9873,-0.0234,-0.0145,-0.1167,-0.1057,-0.0453,healthy,obstruction
205360.047,-0.0664,-0.0698,-0.0384,0.9768,-0.0336,-0.0254,0.3691,0.3777,0.1962,healthy,obstruction
205362.047,0.1265,0.1223,0.0534,1.0452,0.0345,0.0088,-0.3301,-0.3195,-0.0983,healthy,obstruction
205364.047,-0.051,-0.0548,-0.0084,0.9856,-0.0249,-0.0105,-0.24,-0.2279,-0.1723,healthy,obstruction
205366.047,-0.0056,-0.0094,-0.009,1.04,0.0293,0.0123,0.2788,0.289,0.0911,healthy,obstruction
205368.047,0.0312,0.0273,0.0118,0.9663,-0.0441,-0.0199,-0.1523,-0.1413,-0.0416,healthy,obstruction
205370.047,-0.001,-0.0049,0.0023,1.0576,0.0469,0.0182,0.2744,0.2837,0.1441,healthy,obstruction
205372.047,0.0361,0.032,0.0193,1.0225,0.0117,0.0145,-0.385,-0.3733,-0.1513,healthy,obstruction
205374.047,-0.0408,-0.0446,-0.0172,1.0725,0.0613,0.0412,0.1235,0.1343,0.0118,healthy,obstruction
205376.047,-0.0073,-0.0111,-0.0137,0.9705,-0.0405,-0.0054,-0.0884,-0.0771,-0.039,healthy,obstruction
205378.047,0.0481,0.0441,0.0193,0.9817,-0.0291,-0.0189,0.0525,0.0634,0.0195,healthy,obstruction
205380.047,-0.0168,-0.0207,-0.0036,1.0054,-0.0053,-0.0112,0.1658,0.1755,0.1086,healthy,obstruction
205382.047,0.0403,0.0362,0.0191,0.9937,-0.0169,-0.0145,-0.2261,-0.2149,-0.0761,healthy,obstruction
205384.047,-0.0627,-0.0664,-0.0297,1.0039,-0.0067,-0.01,0.1978,0.2076,0.0859,healthy,obstruction
205386.047,0.0659,0.0618,0.0225,1.0215,0.0109,0.0019,-0.187,-0.1761,-0.0637,healthy,obstruction
205388.047,-0.0684,-0.072,-0.0314,0.9829,-0.0275,-0.0149,0.1091,0.1193,0.0408,healthy,obstruction
205390.047,0.0742,0.0701,0.0266,1.0549,0.0442,0.0188,-0.0937,-0.083,-0.0299,healthy,obstruction
205392.047,0.0042,0.0001,0.0114,0.9607,-0.0497,-0.0203,-0.0676,-0.0566,-0.0451,healthy,obstruction
205394.047,-0.0317,-0.0356,-0.0154,0.9995,-0.0108,-0.0149,0.3301,0.339,0.1742,healthy,obstruction
205396.047,-0.0427,-0.0463,-0.033,1.0779,0.0671,0.0319,-0.157,-0.1471,-0.0093,healthy,obstruction
205398.047,0.1072,0.103,0.0446,1.0327,0.0218,0.0261,0.0454,0.0549,0.0274,healthy,obstruction
205400.047,-0.0413,-0.0452,-0.0067,0.9124,-0.0979,-0.0447,-0.2156,-0.2048,-0.1052,healthy,obstruction
205402.047,-0.0588,-0.0624,-0.0385,1.0803,0.0696,0.0206,-0.116,-0.1045,-0.1048,healthy,obstruction
205404.047,0.0854,0.0814,0.03,1.0322,0.0214,0.021,0.2405,0.2503,0.098,healthy,obstruction
205406.047,0.0061,0.002,0.014,1.0205,0.0096,0.0145,-0.1926,-0.1816,-0.0616,healthy,obstruction
205408.047,-0.0591,-0.0627,-0.0298,1.0107,-0.0002,0.0061,0.1174,0.1276,0.0464,healthy,obstruction
205410.047,0.0452,0.0412,0.0108,0.9849,-0.0259,-0.0122,-0.3928,-0.3802,-0.1971,healthy,obstruction
205412.047,-0.0254,-0.0291,-0.012,1.0356,0.0247,0.0089,0.2141,0.2253,0.0441,healthy,obstruction
205414.047,0.0398,0.0358,0.0153,0.9536,-0.0569,-0.0287,0.1501,0.1603,0.1105,healthy,obstruction
205416.047,-0.0164,-0.0202,-0.005,1.0198,0.0092,-0.0071,-0.0195,-0.0093,0.0421,healthy,obstruction
205418.047,0.0039,0.0001,-0.0021,0.9861,-0.0244,-0.017,0.0454,0.0553,0.0496,healthy,obstruction
205420.047,-0.0044,-0.0082,-0.0056,0.9812,-0.0291,-0.0239,-0.2354,-0.224,-0.1066,healthy,obstruction
205422.047,-0.0271,-0.0307,-0.0199,1.0432,0.0327,0.0084,0.1572,0.1675,0.0499,healthy,obstruction
205424.047,0.0488,0.0449,0.0171,0.9956,-0.0148,-0.0048,-0.0229,-0.0126,0.0142,healthy,obstruction
205426.047,0.0288,0.0248,0.0215,1.0322,0.0217,0.0103,-0.1501,-0.1389,-0.0732,healthy,obstruction
205428.047,-0.0325,-0.0363,-0.0115,1.0557,0.0448,0.03,0.0352,0.0461,-0.0051,healthy,obstruction
205430.047,-0.0237,-0.0273,-0.0205,1.0254,0.0145,0.0212,-0.0828,-0.0714,-0.0429,healthy,obstruction
205432.047,0.0793,0.0752,0.0341,1.0103,-0.0007,0.0087,0.0361,0.0472,0.0085,healthy,obstruction
205434.047,-0.0076,-0.0116,0.008,0.9221,-0.0882,-0.0466,-0.2705,-0.2578,-0.1435,healthy,obstruction
205436.047,0.0122,0.0081,0.0081,1.0801,0.0693,0.0196,0.3887,0.3988,0.1662,healthy,obstruction
205438.047,0.0618,0.0573,0.0362,0.9429,-0.0675,-0.0301,-0.0251,-0.0149,0.0628,healthy,obstruction
205440.047,-0.0474,-0.0515,-0.0139,1.0115,0.0011,-0.0123,0.0452,0.0551,0.0584,healthy,obstruction
205442.047,-0.1487,-0.1518,-0.0927,1.0271,0.0166,0.0042,0.0828,0.0921,0.0776,healthy,obstruction
205444.047,0.1902,0.1858,0.0664,1.1133,0.1022,0.0601,-0.5645,-0.5516,-0.2816,healthy,obstruction
205446.047,-0.073,-0.0769,-0.0154,1.0591,0.0477,0.053,0.0127,0.0254,-0.1063,healthy,obstruction
205448.047,-0.0254,-0.0291,-0.0232,0.9685,-0.0426,-0.0016,0.2351,0.2462,0.095,healthy,obstruction
205450.047,-0.0342,-0.0376,-0.0314,0.8225,-0.1874,-0.1077,0.1411,0.1513,0.1271,healthy,obstruction
205452.047,0.1787,0.1742,0.086,1.0564,0.0462,-0.0199,-0.0505,-0.0401,0.0316,healthy,obstruction
205454.047,-0.0757,-0.0797,-0.0086,1.0376,0.0272,0.007,0.0122,0.0225,0.0264,healthy,obstruction
205456.047,-0.1558,-0.1588,-0.0944,1.155,0.1437,0.085,-0.0281,-0.0177,0.0012,healthy,obstruction
205458.047,0.1113,0.1076,0.021,0.9988,-0.0125,0.0294,-0.2126,-0.201,-0.1142,healthy,obstruction
205460.047,0.1182,0.1137,0.0739,0.9048,-0.1058,-0.0478,-0.0105,0.0012,-0.0483,healthy,obstruction
205462.047,-0.1519,-0.1553,-0.057,1.01,-0.0006,-0.0208,0.3618,0.3711,0.1912,healthy,obstruction
205464.047,0.1428,0.1385,0.0546,1.085,0.0739,0.0333,-0.1404,-0.1303,0.0076,healthy,obstruction
205466.047,-0.071,-0.0749,-0.0193,0.8582,-0.1519,-0.0725,-0.3936,-0.381,-0.2143,healthy,obstruction
205468.047,0.0054,0.0015,-0.0074,1.2251,0.2136,0.0909,0.2861,0.2968,0.0775,healthy,obstruction
205470.047,0.0554,0.0512,0.0261,0.8665,-0.1441,-0.0433,-0.0049,0.0057,0.0365,healthy,obstruction
205472.047,0.0176,0.0133,0.0188,0.9766,-0.0337,-0.0378,0.146,0.1556,0.1045,healthy,obstruction
205474.047,-0.1213,-0.1248,-0.0632,1.0637,0.0531,0.0141,-0.0732,-0.0632,0.0087,healthy,obstruction
205476.047,0.207,0.2023,0.0884,1.1172,0.1059,0.0665,-0.3953,-0.3828,-0.2148,healthy,obstruction
205478.047,-0.1829,-0.1864,-0.0685,0.9773,-0.0338,0.0092,0.1152,0.1269,-0.0197,healthy,obstruction
205480.047,-0.0063,-0.0099,-0.035,0.9883,-0.0227,-0.009,0.2971,0.3068,0.1667,healthy,obstruction
205482.047,0.1062,0.102,0.0432,0.9473,-0.0633,-0.04,-0.2617,-0.2504,-0.0715,healthy,obstruction
205484.047,0.0181,0.0138,0.0264,1.0813,0.0703,0.023,0.2336,0.2434,0.1083,healthy,obstruction
205486.047,-0.0291,-0.0331,-0.0076,0.9429,-0.0677,-0.0288,-0.2039,-0.1929,-0.0637,healthy,obstruction
205488.047,-0.0349,-0.0387,-0.0253,1.0432,0.0324,0.0062,0.0254,0.0361,-0.0067,healthy,obstruction
205490.047,-0.0986,-0.1018,-0.069,1.124,0.1125,0.0669,0.0789,0.089,0.048,healthy,obstruction
205492.047,0.2734,0.2686,0.1238,0.8943,-0.1165,-0.0378,-0.3552,-0.3428,-0.1752,healthy,obstruction
205494.047,-0.1689,-0.1727,-0.0455,0.9841,-0.0265,-0.0313,0.4028,0.4126,0.1604,healthy,obstruction
